identifier	lemma	context	indices_target_token
fic_1841_7355.txt-1638-32	multitude_nn	In this sentence "I well remembered how, as the feet of the Priests who bore the ark touched its brim, the waters dried up, and after they had passed over, the multitudes of Israel followed in safety, notwithstanding it was", "multitude_nn" means in one word :	259:260
fic_1826_314.txt-3071-28	multitude_nn	In this sentence "A few had straggled among the conquered columns, where they stalked in sullen discontent; attentive, though, as yet, passive observers of the moving multitude.", "multitude_nn" means in one word :	213:214
mag_1846_555417.txt-205-20	multitude_nn	In this sentence "You will now fancy yourselves in view of the great gathering of the Pawnees, and in sight of the multitude assembled in honor of the sacrifice.", "multitude_nn" means in one word :	197:198
fic_1860_616.txt-1569-36	multitude_nn	In this sentence "Hilda all along intended to pass the summer in Rome; for she had laid out many high and delightful tasks, which she could the better complete while her favorite haunts were deserted by the multitude that thronged them throughout the winter and early spring", "multitude_nn" means in one word :	310:311
fic_1849_7231.txt-3327-20	multitude_nn	In this sentence "As for the hermit Blaxton, he soon found it impossible to exist among what seemed to him the uproarious multitude, which now thronged his sylvan peninsula.", "multitude_nn" means in one word :	209:210
fic_1822_7243.txt-3164-38	multitude_nn	In this sentence "A dark and gigantick shape could be seen, apparently in the very centre of the flame, moving his long arms, and flowing drapery, continually about, with great wildness and solemnity, while a multitude of smaller figures, like women and men, were shouting and dancing round about the fire.", "multitude_nn" means in one word :	342:343
fic_1841_7355.txt-693-3	multitude_nn	In this sentence "now in greater multitudes than usual, owing to the games.", "multitude_nn" means in one word :	111:112
mag_1846_523865.txt-1-12	multitude_nn	In this sentence "it is not easy to withstand the pressure from around of the multitude that are always struggling to get the farthest possible in the advance; and many are seduced into extremity of argument, from the apparent strength, and credit for boldness, which extreme positions give to those who most eagerly occupy them.", "multitude_nn" means in one word :	365:366
nf_1837_757476.txt-2982-17	ounce_nn	In this sentence "Mix together two ounces of the best white ginger, an ounce of black pepper, an ounce of white pepper, an ounce of cinnamon, an ounce of nutmeg, and two dozen cloves.", "ounce_nn" means in one word :	215:216
mag_1850_525559.txt-183-23	ounce_nn	In this sentence "It can not be sent to China, gold in China being not used as currency, and valued at only $14 the ounce by the silver standard.", "ounce_nn" means in one word :	177:178
nf_1821_747955.txt-297-9	ounce_nn	In this sentence "Take sea stonewort an ounce sea onions one /z/ ounce, mix together, and throw where eels come.", "ounce_nn" means in one word :	144:145
fic_1834_7252.txt-2156-30	ounce_nn	In this sentence "At length, with a promise on the part of the priest that he would attend on the day appointed for the marriage, he rode off with his three ounces of gold in his", "ounce_nn" means in one word :	210:211
nf_1833_747505.txt-2577-1	ounce_nn	In this sentence "the ounce, if payment should be made in bullion, or otherwise milled dollars at 65. each, should be the lawful money of the province, and no person should receive or pay within the province, c c /z/ bills of credit of any of the other Governments of New England.", "ounce_nn" means in one word :	312:313
nf_1837_757476.txt-3509-25	ounce_nn	In this sentence "In proportioning the spice to the vinegar, allow to every two quarts, an ounce of mace, two dozen cloves, and two ounces of mustard seed.", "ounce_nn" means in one word :	187:188
fic_1811_8637.txt-1910-2	ounce_nn	In this sentence "Four hundred ounces, paid to you in gold. '", "ounce_nn" means in one word :	93:94
nf_1849_748465.txt-1205-47	ounce_nn	In this sentence "-- In order to fix the picture thus obtained, first dip it into water; then partly dry it with bibulous paper, and wash it with a solution of bromide of potassium -- containing one hundred grains of that salt dissolved in eight or ten ounces of distilled water.", "ounce_nn" means in one word :	311:312
mag_1961_431636.txt-52-16	ounce_nn	In this sentence "Unhappily the weight limits in the capsule were critical, and we dared not add another ounce.", "ounce_nn" means in one word :	143:144
mag_2002_387865.txt-18-12	ounce_nn	In this sentence "SIERRA DESIGNS ORION AST FINAL GRADE: 3.8 For a few extra ounces, this sturdy shelter will let you sleep comfortably in any weather.", "ounce_nn" means in one word :	182:183
mag_1992_409436.txt-13-23	ounce_nn	In this sentence "Arthur Lawton laid claim to the then-new muskie world record with that fish, which he claimed weighed in at 69 pounds 15 ounces and measured 64.5 inches.", "ounce_nn" means in one word :	203:204
mag_2006_427857.txt-556-27	ounce_nn	In this sentence "PAM All Natural Olive Oil Cooking Spray 1 (13.8-ounce) can refrigerated pizza crust teaspoon ground cumin 1 cup black bean-and-corn salsa 1 cup (4 ounces) shredded sharp Cheddar CHEESE 1 cup diced cooked PILGRIM 'S PRIDE Boneless, Skinless Chicken Breasts 4 slices OSCAR MAYER Ready To Serve Bacon, diced red onion, thinly sliced and separated into rings cup diced seeded plum tomatoes 1 cup (4 ounces) shredded Mexican FOUR-CHEESE BLEND 2 small jalapeo peppers, sliced and seeded 1 ripe avocado 1 lime, halved Sour cream Chopped fresh cilantro 1.", "ounce_nn" means in one word :	597:598
news_1985_671502.txt-122-17	ounce_nn	In this sentence "Cucumber Sandwiches #8 thin slices white bread 1/2 cup mayonnaise, approximately #1 cucumber, about 6 ounces Salt to taste if desired Freshly ground pepper to taste.", "ounce_nn" means in one word :	215:216
mag_2005_418108.txt-33-5	ounce_nn	In this sentence "each), rinsed 8 ounces dried Asian wheat noodles (see " Four Types of Noodles, " at left) 3 tablespoons sesame seeds 1 teaspoon vegetable oil 1 tablespoon minced garlic cup rice vinegar 1/3 cup soy sauce 2 tablespoons sugar teaspoon cayenne 2 carrots (6 oz.", "ounce_nn" means in one word :	307:308
news_1976_732580.txt-11-19	ounce_nn	In this sentence "He was followed by Trisha at 2 pounds 91,9 ounces and 15 inches; Erin, 3 pounds 5 ounces and 161/2 inches; and finally Maureen, 3 pounds 9 ounces and 17 inches.", "ounce_nn" means in one word :	210:211
news_2006_607692.txt-94-5	ounce_nn	In this sentence "I didn't have one ounce of fun there, " he said.", "ounce_nn" means in one word :	98:99
mag_2000_412355.txt-132-8	ounce_nn	In this sentence "That is, a shell that weighs 20 ounces or less, has thin fabric, and", "ounce_nn" means in one word :	118:119
mag_2001_416328.txt-35-6	ounce_nn	In this sentence "A serving of meat is 3 ounces, about the size of a deck of cards.", "ounce_nn" means in one word :	115:116
fic_2006_28074.txt-156-5	ounce_nn	In this sentence "In an instant, every ounce of cool air was sucked out and replaced with this blast of summer air - a hot, wet slap in the face.", "ounce_nn" means in one word :	177:178
news_1979_734241.txt-6-41	ounce_nn	In this sentence "// From page 1 China, USSR grain In February, March, and April of this year, the specialist said, gold in world markets was selling in a " very narrow margin " of $230 to $250 an ounce.", "ounce_nn" means in one word :	235:236
